station_id,day,num_stalls,sessions,energy_kwh,stall_minutes,utilization_pct,peak_concurrent,avg_queue_min,max_queue_min,busy_flag
FastVolt_Afriquia_Mnar,09-Feb-2024,3,19,670.83,718.7,16.6365740740741,4,0.494736842105263,5.3,0
FastVolt_Afriquia_Mnar,10-Feb-2024,3,19,643.24,674.1,15.6041666666667,4,2.42105263157895,13.2,0
FastVolt_Afriquia_Mnar,11-Feb-2024,3,20,532.24,723.2,16.7407407407407,4,1.61,11.1,0
FastVolt_Afriquia_Mnar,12-Feb-2024,3,15,387.63,590.5,13.6689814814815,4,3.34666666666667,16.5,0
FastVolt_Afriquia_Mnar,13-Feb-2024,3,15,642.51,601.4,13.9212962962963,4,0.293333333333333,4.4,0
FastVolt_Afriquia_Mnar,14-Feb-2024,3,13,398.79,665.7,15.4097222222222,4,5.75384615384615,16.9,0
FastVolt_Afriquia_Mnar,15-Feb-2024,3,14,423.93,587.5,13.599537037037,4,1.05,12.7,0
FastVolt_Afriquia_Mnar,16-Feb-2024,3,8,271.84,336.3,7.78472222222222,4,0.95,7.6,0
FastVolt_Afriquia_Mnar,17-Feb-2024,3,13,402.83,541,12.5231481481481,3,0,0,0
FastVolt_Afriquia_Mnar,18-Feb-2024,3,10,286.63,350.6,8.11574074074074,4,2.05,11.8,0
FastVolt_Afriquia_Mnar,19-Feb-2024,3,17,490,779.3,18.0393518518519,4,2.11176470588235,13.6,0
FastVolt_Afriquia_Mnar,20-Feb-2024,3,22,736.91,845.6,19.5740740740741,4,3.91363636363636,15,0
FastVolt_Afriquia_Mnar,21-Feb-2024,3,19,821.62,781.9,18.099537037037,4,2.87368421052632,16.7,0
FastVolt_Afriquia_Mnar,22-Feb-2024,3,9,361.71,318.9,7.38194444444444,4,0.977777777777778,8.8,0
FastVolt_Afriquia_Mnar,23-Feb-2024,3,16,402.63,732.6,16.9583333333333,4,5.43125,13.3,0
FastVolt_Afriquia_Mnar,24-Feb-2024,3,14,522.07,516.2,11.9490740740741,2,0,0,0
FastVolt_Afriquia_Mnar,25-Feb-2024,3,11,379.37,407.8,9.43981481481481,4,0.109090909090909,1.2,0
FastVolt_Afriquia_Mnar,26-Feb-2024,3,10,274.74,371.7,8.60416666666667,4,0.69,6.9,0
FastVolt_Afriquia_Mnar,27-Feb-2024,3,13,321.14,457.5,10.5902777777778,4,1.39230769230769,14.3,0
FastVolt_Afriquia_Mnar,28-Feb-2024,3,18,539.54,782,18.1018518518519,4,3.44444444444444,14,0
FastVolt_Afriquia_Mnar,29-Feb-2024,3,15,497.31,596.3,13.8032407407407,4,1.24666666666667,11.2,0
FastVolt_Afriquia_Mnar,01-Mar-2024,3,10,366,403,9.3287037037037,4,0.59,5.9,0
FastVolt_Afriquia_Mnar,02-Mar-2024,3,15,442.64,530.3,12.275462962963,4,0.726666666666667,7.4,0
FastVolt_Afriquia_Mnar,03-Mar-2024,3,14,385.86,635.4,14.7083333333333,4,2.75714285714286,16,0
FastVolt_Afriquia_Mnar,04-Mar-2024,3,19,720.14,691.2,16,4,1.08421052631579,16.1,0
FastVolt_Afriquia_Mnar,05-Mar-2024,3,14,439.61,579.7,13.4189814814815,4,6.02142857142857,17.6,0
FastVolt_Afriquia_Mnar,06-Mar-2024,3,14,526.43,644.5,14.9189814814815,4,0.5,6.8,0
FastVolt_Afriquia_Mnar,07-Mar-2024,3,15,594.01,642.7,14.8773148148148,4,3.20666666666667,11.9,0
FastVolt_Afriquia_Mnar,08-Mar-2024,3,14,472.3,604.9,14.0023148148148,4,2.99285714285714,17.6,0
FastVolt_Afriquia_Mnar,09-Mar-2024,3,16,468.29,605.9,14.025462962963,4,1.3,7.3,0
FastVolt_Afriquia_Mnar,10-Mar-2024,3,10,308.75,562.7,13.025462962963,4,2.12,15.4,0
FastVolt_Afriquia_Mnar,11-Mar-2024,3,14,454.2,571.3,13.224537037037,4,3.13571428571429,17.4,0
FastVolt_Afriquia_Mnar,12-Mar-2024,3,17,705.36,741.2,17.1574074074074,4,2.24705882352941,13.5,0
FastVolt_Afriquia_Mnar,13-Mar-2024,3,20,519.88,674.5,15.6134259259259,4,3.155,16,0
FastVolt_Afriquia_Mnar,14-Mar-2024,3,16,504.82,677.5,15.6828703703704,4,3.39375,16.5,0
FastVolt_Afriquia_Mnar,15-Mar-2024,3,18,606.33,754,17.4537037037037,4,3.1,14.6,0
FastVolt_Afriquia_Mnar,16-Mar-2024,3,14,464.42,582.8,13.4907407407407,4,2.25714285714286,13.7,0
FastVolt_Afriquia_Mnar,17-Mar-2024,3,17,514.47,597.4,13.8287037037037,4,1.64117647058824,9.4,0
FastVolt_Afriquia_Mnar,18-Mar-2024,3,19,539.44,767.9,17.775462962963,3,0,0,0
FastVolt_Afriquia_Mnar,19-Mar-2024,3,12,391.46,448.6,10.3842592592593,3,0,0,0
FastVolt_Afriquia_Mnar,20-Mar-2024,3,12,526.88,955.8,22.125,4,2.28333333333333,15.5,0
FastVolt_Afriquia_Mnar,21-Mar-2024,3,17,622.45,762.2,17.6435185185185,4,1.80588235294118,17,0
FastVolt_Afriquia_Mnar,22-Mar-2024,3,18,650.62,648.3,15.0069444444444,4,5.41111111111111,16.1,0
FastVolt_Afriquia_Mnar,23-Mar-2024,3,16,452.52,601.3,13.9189814814815,4,2.375,13.1,0
FastVolt_Afriquia_Mnar,24-Mar-2024,3,17,547.08,703,16.2731481481481,4,1.8,10.4,0
FastVolt_Afriquia_Mnar,25-Mar-2024,3,13,397.83,460.4,10.6574074074074,4,0.7,9.1,0
FastVolt_Afriquia_Mnar,26-Mar-2024,3,13,363.98,566.3,13.1087962962963,3,0,0,0
FastVolt_Afriquia_Mnar,27-Mar-2024,3,20,632.95,772.5,17.8819444444444,4,2.375,15.7,0
FastVolt_Afriquia_Mnar,28-Mar-2024,3,21,644.36,753.5,17.4421296296296,4,2.15714285714286,14.2,0
FastVolt_Afriquia_Mnar,29-Mar-2024,3,16,473.5,663.9,15.3680555555556,4,4.81875,15.1,0
FastVolt_Afriquia_Mnar,30-Mar-2024,3,15,532.66,803.6,18.6018518518519,4,3.62666666666667,16.8,0
FastVolt_Afriquia_Mnar,31-Mar-2024,3,18,556.05,664.9,15.3912037037037,3,0,0,0
FastVolt_Afriquia_Mnar,01-Apr-2024,3,26,851.17,966.2,22.3657407407407,4,4.09230769230769,15.5,0
FastVolt_Afriquia_Mnar,02-Apr-2024,3,11,446.57,418.7,9.69212962962963,3,0,0,0
FastVolt_Afriquia_Mnar,03-Apr-2024,3,22,774.17,878.3,20.3310185185185,4,4.20454545454545,17.5,0
FastVolt_Afriquia_Mnar,04-Apr-2024,3,17,529.06,758,17.5462962962963,3,0,0,0
FastVolt_Afriquia_Mnar,05-Apr-2024,3,16,617.95,603.9,13.9791666666667,4,0.15625,2.5,0
FastVolt_Afriquia_Mnar,06-Apr-2024,3,19,453.02,752.6,17.4212962962963,4,3.56315789473684,17.6,0
FastVolt_Afriquia_Mnar,07-Apr-2024,3,16,676.64,515,11.9212962962963,3,0,0,0
FastVolt_Afriquia_Mnar,08-Apr-2024,3,17,522.77,675.5,15.6365740740741,4,2.88235294117647,13.7,0
FastVolt_Afriquia_Mnar,09-Apr-2024,3,12,421.33,646.3,14.9606481481482,4,3.43333333333333,14,0
FastVolt_Afriquia_Mnar,10-Apr-2024,3,19,617.13,732.9,16.9652777777778,4,1.86842105263158,12.2,0
FastVolt_Afriquia_Mnar,11-Apr-2024,3,17,659.8,599.1,13.8680555555556,4,2.8,15.4,0
FastVolt_Afriquia_Mnar,12-Apr-2024,3,15,602.49,588.4,13.6203703703704,4,2.16,10.5,0
FastVolt_Afriquia_Mnar,13-Apr-2024,3,19,669.29,776.4,17.9722222222222,4,4.36842105263158,16.1,0
FastVolt_Afriquia_Mnar,14-Apr-2024,3,18,574.97,766.7,17.7476851851852,4,2.57222222222222,12.3,0
FastVolt_Afriquia_Mnar,15-Apr-2024,3,18,470.97,654.7,15.1550925925926,4,1.91666666666667,9.3,0
FastVolt_Afriquia_Mnar,16-Apr-2024,3,16,597.45,620.7,14.3680555555556,4,3.625,17.2,0
FastVolt_Afriquia_Mnar,17-Apr-2024,3,13,453.68,545.2,12.6203703703704,2,0,0,0
FastVolt_Afriquia_Mnar,18-Apr-2024,3,14,630.21,823.7,19.0671296296296,4,1.77142857142857,12.3,0
FastVolt_Afriquia_Mnar,19-Apr-2024,3,14,564.34,563.9,13.0532407407407,4,2.87857142857143,16.6,0
FastVolt_Afriquia_Mnar,20-Apr-2024,3,17,592.8,651.4,15.0787037037037,4,4.38823529411765,14.8,0
FastVolt_Afriquia_Mnar,21-Apr-2024,3,14,439.84,516.6,11.9583333333333,3,0,0,0
FastVolt_Afriquia_Mnar,22-Apr-2024,3,15,549.53,606.5,14.0393518518519,3,0,0,0
FastVolt_Afriquia_Mnar,23-Apr-2024,3,12,255.77,605.5,14.0162037037037,4,0.225,1.4,0
FastVolt_Afriquia_Mnar,24-Apr-2024,3,15,475.43,606,14.0277777777778,4,2.65333333333333,14,0
FastVolt_Afriquia_Mnar,25-Apr-2024,3,16,609.75,596.1,13.7986111111111,4,6.80625,17.9,0
FastVolt_Afriquia_Mnar,26-Apr-2024,3,18,702.98,713,16.5046296296296,4,0.85,6.6,0
FastVolt_Afriquia_Mnar,27-Apr-2024,3,17,608.19,601.5,13.9236111111111,4,1.8,16.4,0
FastVolt_Afriquia_Mnar,28-Apr-2024,3,17,665.74,680,15.7407407407407,4,0.782352941176471,13.3,0
FastVolt_Afriquia_Mnar,29-Apr-2024,3,11,342.89,700.5,16.2152777777778,4,0.454545454545455,5,0
FastVolt_Afriquia_Mnar,30-Apr-2024,3,20,752.08,780.4,18.0648148148148,4,4.14,16.5,0
FastVolt_Afriquia_Mnar,01-May-2024,3,18,541.7,627.1,14.5162037037037,3,0,0,0
FastVolt_Afriquia_Mnar,02-May-2024,3,17,478.89,793.2,18.3611111111111,4,2.35882352941176,14.6,0
FastVolt_Afriquia_Mnar,03-May-2024,3,13,474.07,483.7,11.1967592592593,4,1.20769230769231,15.2,0
FastVolt_Afriquia_Mnar,04-May-2024,3,14,552.16,515.4,11.9305555555556,4,4.98571428571429,17.5,0
FastVolt_Afriquia_Mnar,05-May-2024,3,12,370.2,470.4,10.8888888888889,4,1.28333333333333,15.4,0
FastVolt_Afriquia_Mnar,06-May-2024,3,16,581.75,648.6,15.0138888888889,4,2.31875,16.2,0
FastVolt_Afriquia_Mnar,07-May-2024,3,15,506.57,559.4,12.9490740740741,4,1.18666666666667,15.1,0
FastVolt_Afriquia_Mnar,08-May-2024,3,13,409.13,546.1,12.6412037037037,4,2.46153846153846,12.9,0
FastVolt_Afriquia_Mnar,09-May-2024,3,15,485.3,670.3,15.5162037037037,4,1.45333333333333,10.9,0
FastVolt_Afriquia_Mnar,10-May-2024,3,15,529.08,514.9,11.9189814814815,4,0.613333333333333,5.6,0
FastVolt_Afriquia_Mnar,11-May-2024,3,17,558.06,654.3,15.1458333333333,4,2.26470588235294,14.5,0
FastVolt_Afriquia_Mnar,12-May-2024,3,11,307.63,354.4,8.2037037037037,4,0.927272727272727,10.2,0
FastVolt_Afriquia_Mnar,13-May-2024,3,16,567.37,637.7,14.7615740740741,4,1.56875,14.5,0
FastVolt_Afriquia_Mnar,14-May-2024,3,18,462.28,470.8,10.8981481481482,4,1.62222222222222,11.8,0
FastVolt_Afriquia_Mnar,15-May-2024,3,15,473.42,593.4,13.7361111111111,4,0.186666666666667,2.8,0
FastVolt_Afriquia_Mnar,16-May-2024,3,17,483.86,749.2,17.3425925925926,4,1.68823529411765,17.1,0
FastVolt_Afriquia_Mnar,17-May-2024,3,12,484.32,399.9,9.25694444444444,4,0.825,5.7,0
FastVolt_Afriquia_Mnar,18-May-2024,3,12,462.12,512.8,11.8703703703704,4,2.95833333333333,16.8,0
FastVolt_Afriquia_Mnar,19-May-2024,3,13,396.66,508,11.7592592592593,4,2.10769230769231,15,0
FastVolt_Afriquia_Mnar,20-May-2024,3,14,509.19,663.7,15.3634259259259,3,0,0,0
FastVolt_Afriquia_Mnar,21-May-2024,3,14,450.26,535,12.3842592592593,4,3.10714285714286,13.9,0
FastVolt_Afriquia_Mnar,22-May-2024,3,14,447.87,565.5,13.0902777777778,4,0.142857142857143,2,0
FastVolt_Afriquia_Mnar,23-May-2024,3,11,324.41,444.5,10.2893518518519,4,0.436363636363636,4.8,0
FastVolt_Afriquia_Mnar,24-May-2024,3,19,733.73,1000.5,23.1597222222222,4,2.54210526315789,17.3,0
FastVolt_Afriquia_Mnar,25-May-2024,3,18,533.2,618.4,14.3148148148148,4,4.91111111111111,14.4,0
FastVolt_Afriquia_Mnar,26-May-2024,3,16,653.04,612,14.1666666666667,4,3.81875,13.7,0
FastVolt_Afriquia_Mnar,27-May-2024,3,19,672.54,747.9,17.3125,4,2.21052631578947,16.6,0
FastVolt_Afriquia_Mnar,28-May-2024,3,15,473.48,512.3,11.8587962962963,3,0,0,0
FastVolt_Afriquia_Mnar,29-May-2024,3,19,654.74,797.2,18.4537037037037,4,4.60526315789474,17.3,0
FastVolt_Afriquia_Mnar,30-May-2024,3,17,514.16,732.4,16.9537037037037,4,2.64117647058824,12.2,0
FastVolt_Afriquia_Mnar,31-May-2024,3,20,705.48,686.9,15.900462962963,4,0.48,4,0
FastVolt_Afriquia_Mnar,01-Jun-2024,3,14,487.05,626.5,14.5023148148148,4,1.31428571428571,15.3,0
FastVolt_Afriquia_Mnar,02-Jun-2024,3,18,609.16,618.3,14.3125,4,2.37222222222222,14.2,0
FastVolt_Afriquia_Mnar,03-Jun-2024,3,16,548.09,651.4,15.0787037037037,4,2.4375,15.9,0
FastVolt_Afriquia_Mnar,04-Jun-2024,3,18,557.47,647.9,14.9976851851852,4,0.455555555555555,5.3,0
FastVolt_Afriquia_Mnar,05-Jun-2024,3,22,773.58,822.4,19.037037037037,4,2.72272727272727,16.6,0
FastVolt_Afriquia_Mnar,06-Jun-2024,3,14,361.7,536.3,12.4143518518519,4,2.65714285714286,14.9,0
FastVolt_Afriquia_Mnar,07-Jun-2024,3,13,311.83,456,10.5555555555556,4,2.47692307692308,14.8,0
FastVolt_Afriquia_Mnar,08-Jun-2024,3,20,622.8,726.8,16.8240740740741,4,3.05,17.2,0
FastVolt_Afriquia_Mnar,09-Jun-2024,3,15,473.4,535.3,12.3912037037037,4,0.00666666666666667,0.1,0
FastVolt_Afriquia_Mnar,10-Jun-2024,3,16,549.15,709.7,16.4282407407407,4,2.11875,13.9,0
FastVolt_Afriquia_Mnar,11-Jun-2024,3,18,503.23,695.9,16.1087962962963,4,1.53333333333333,12.2,0
FastVolt_Afriquia_Mnar,12-Jun-2024,3,18,458.01,720.2,16.6712962962963,4,2.91111111111111,17.1,0
FastVolt_Afriquia_Mnar,13-Jun-2024,3,15,510.3,584.2,13.5231481481481,4,4.38666666666667,16.2,0
FastVolt_Afriquia_Mnar,14-Jun-2024,3,16,631.22,640.9,14.8356481481482,4,3.1125,14.7,0
FastVolt_Afriquia_Mnar,15-Jun-2024,3,18,711.86,704.9,16.3171296296296,4,6.85,16.7,0
FastVolt_Afriquia_Mnar,16-Jun-2024,3,11,407.99,338,7.82407407407407,2,0,0,0
FastVolt_Afriquia_Mnar,17-Jun-2024,3,14,454.24,480.5,11.1226851851852,4,2.54285714285714,11.5,0
FastVolt_Afriquia_Mnar,18-Jun-2024,3,20,774.45,747.3,17.2986111111111,4,3.735,15.4,0
FastVolt_Afriquia_Mnar,19-Jun-2024,3,18,510.53,568,13.1481481481482,4,3.95,16.4,0
FastVolt_Afriquia_Mnar,20-Jun-2024,3,13,383.64,447.6,10.3611111111111,4,0.269230769230769,3.5,0
FastVolt_Afriquia_Mnar,21-Jun-2024,3,19,677.63,731.1,16.9236111111111,4,1.47894736842105,12.4,0
FastVolt_Afriquia_Mnar,22-Jun-2024,3,15,493.98,589,13.6342592592593,4,3.86666666666667,15.8,0
FastVolt_Afriquia_Mnar,23-Jun-2024,3,15,346.62,630.1,14.5856481481481,4,0.673333333333333,10.1,0
FastVolt_Afriquia_Mnar,24-Jun-2024,3,15,429.71,607,14.0509259259259,4,2.1,11.1,0
FastVolt_Afriquia_Mnar,25-Jun-2024,3,14,442.77,610.7,14.1365740740741,4,4.07857142857143,17.1,0
FastVolt_Afriquia_Mnar,26-Jun-2024,3,19,671.89,725,16.7824074074074,4,1.49473684210526,13.2,0
FastVolt_Afriquia_Mnar,27-Jun-2024,3,18,603.14,674.7,15.6180555555556,4,2.64444444444444,15.3,0
FastVolt_Afriquia_Mnar,28-Jun-2024,3,19,444.62,649.1,15.025462962963,4,5.02105263157895,17.4,0
FastVolt_Afriquia_Mnar,29-Jun-2024,3,14,440.7,498.4,11.537037037037,4,0.5,7,0
FastVolt_Afriquia_Mnar,30-Jun-2024,3,15,400.98,570.5,13.2060185185185,4,3.50666666666667,17.1,0
FastVolt_Afriquia_Mnar,01-Jul-2024,3,14,603.84,485.9,11.2476851851852,4,3.14285714285714,14.6,0
FastVolt_Afriquia_Mnar,02-Jul-2024,3,14,456.77,558,12.9166666666667,4,3.42142857142857,16.1,0
FastVolt_Afriquia_Mnar,03-Jul-2024,3,18,683.68,697.5,16.1458333333333,4,4.28888888888889,16.6,0
FastVolt_Afriquia_Mnar,04-Jul-2024,3,13,445.21,545.6,12.6296296296296,4,3.50769230769231,16.4,0
FastVolt_Afriquia_Mnar,05-Jul-2024,3,17,508.08,655.4,15.1712962962963,4,1.58235294117647,14.2,0
FastVolt_Afriquia_Mnar,06-Jul-2024,3,13,414.09,468.2,10.837962962963,4,0.692307692307692,4.5,0
FastVolt_Afriquia_Mnar,07-Jul-2024,3,20,445.36,776.2,17.9675925925926,4,3.06,14.4,0
FastVolt_Afriquia_Mnar,08-Jul-2024,3,17,545.15,582.2,13.4768518518519,4,2.3,17.2,0
FastVolt_Afriquia_Mnar,09-Jul-2024,3,15,448,628.4,14.5462962962963,4,2.59333333333333,17.2,0
FastVolt_Afriquia_Mnar,10-Jul-2024,3,19,716.82,673.5,15.5902777777778,4,3.54736842105263,16.5,0
FastVolt_Afriquia_Mnar,11-Jul-2024,3,20,715.25,791.4,18.3194444444444,4,1.98,15.6,0
FastVolt_Afriquia_Mnar,12-Jul-2024,3,15,457.3,512.5,11.8634259259259,4,6.28,17,0
FastVolt_Afriquia_Mnar,13-Jul-2024,3,16,646.79,651.7,15.0856481481481,4,2.1625,11.8,0
FastVolt_Afriquia_Mnar,14-Jul-2024,3,7,218.47,286.6,6.63425925925926,3,2.37142857142857,16.6,0
FastVolt_Afriquia_Mnar,15-Jul-2024,3,21,598.89,1027.8,23.7916666666667,4,1.38095238095238,15.8,0
FastVolt_Afriquia_Mnar,16-Jul-2024,3,18,713.92,793.4,18.3657407407407,4,3.42222222222222,17.2,0
FastVolt_Afriquia_Mnar,17-Jul-2024,3,17,691.83,653.3,15.1226851851852,4,1.25294117647059,12.2,0
FastVolt_Afriquia_Mnar,18-Jul-2024,3,21,748.35,802.5,18.5763888888889,4,3.2,17.3,0
FastVolt_Afriquia_Mnar,19-Jul-2024,3,14,433.64,586.4,13.5740740740741,4,3.26428571428571,15.9,0
FastVolt_Afriquia_Mnar,20-Jul-2024,3,12,324.48,433.8,10.0416666666667,4,1.425,12.1,0
FastVolt_Afriquia_Mnar,21-Jul-2024,3,14,425.58,533.7,12.3541666666667,4,2.50714285714286,16.2,0
FastVolt_Afriquia_Mnar,22-Jul-2024,3,15,344.15,599.5,13.8773148148148,4,1.36,15.4,0
FastVolt_Afriquia_Mnar,23-Jul-2024,3,18,592.13,613.7,14.2060185185185,4,2,16.4,0
FastVolt_Afriquia_Mnar,24-Jul-2024,3,15,536.77,635.5,14.7106481481481,4,0.9,13.5,0
FastVolt_Afriquia_Mnar,25-Jul-2024,3,14,402.24,611.2,14.1481481481481,4,1.22857142857143,10.2,0
FastVolt_Afriquia_Mnar,26-Jul-2024,3,23,730.84,829.1,19.1921296296296,4,4.03478260869565,16.5,0
FastVolt_Afriquia_Mnar,27-Jul-2024,3,18,595.64,635.8,14.7175925925926,4,1.01666666666667,12.6,0
FastVolt_Afriquia_Mnar,28-Jul-2024,3,20,638.79,750.1,17.3634259259259,4,2.9,17.6,0
FastVolt_Afriquia_Mnar,29-Jul-2024,3,14,511.43,577.5,13.3680555555556,4,1.54285714285714,13.9,0
FastVolt_Afriquia_Mnar,30-Jul-2024,3,13,443.63,505.4,11.6990740740741,4,1.83846153846154,12.1,0
FastVolt_Afriquia_Mnar,31-Jul-2024,3,20,626.27,784,18.1481481481481,4,4.475,17.6,0
FastVolt_Afriquia_Mnar,01-Aug-2024,3,17,528.91,769.7,17.8171296296296,4,1.78823529411765,15.9,0
FastVolt_Afriquia_Mnar,02-Aug-2024,3,21,752.97,856.9,19.8356481481481,4,6.03333333333333,17.4,0
FastVolt_Afriquia_Mnar,03-Aug-2024,3,14,307.3,543.1,12.5717592592593,4,1.13571428571429,14.9,0
FastVolt_Afriquia_Mnar,04-Aug-2024,3,14,451.66,506,11.712962962963,3,0,0,0
FastVolt_Afriquia_Mnar,05-Aug-2024,3,20,741.08,919.4,21.2824074074074,4,4.78,16,0
FastVolt_Afriquia_Mnar,06-Aug-2024,3,13,435.72,458.9,10.6226851851852,3,0,0,0
FastVolt_Afriquia_Mnar,07-Aug-2024,3,19,739.83,1057.5,24.4791666666667,4,1.32631578947368,9.5,0
FastVolt_Afriquia_Mnar,08-Aug-2024,3,14,427.78,986.5,22.8356481481481,4,1.59285714285714,13.7,0
FastVolt_Afriquia_Mnar,09-Aug-2024,3,18,612,946.3,21.9050925925926,4,3.22222222222222,17.6,0
FastVolt_Afriquia_Mnar,10-Aug-2024,3,14,407.74,533.8,12.3564814814815,4,0.985714285714286,13.8,0
FastVolt_Afriquia_Mnar,11-Aug-2024,3,16,628.29,640.7,14.8310185185185,4,4.61875,17.1,0
FastVolt_Afriquia_Mnar,12-Aug-2024,3,17,591.68,659.9,15.275462962963,4,1.21764705882353,14.7,0
FastVolt_Afriquia_Mnar,13-Aug-2024,3,14,465.59,561.2,12.9907407407407,4,0.578571428571429,8.1,0
FastVolt_Afriquia_Mnar,14-Aug-2024,3,17,598.37,631.4,14.6157407407407,4,0.0823529411764706,1.1,0
FastVolt_Afriquia_Mnar,15-Aug-2024,3,13,399.77,600.2,13.8935185185185,4,3.51538461538462,18.1,0
FastVolt_Afriquia_Mnar,16-Aug-2024,3,17,405.69,555.3,12.8541666666667,4,1.36470588235294,13.8,0
FastVolt_Afriquia_Mnar,17-Aug-2024,3,19,516.14,666,15.4166666666667,4,2.88421052631579,17.6,0
FastVolt_Afriquia_Mnar,18-Aug-2024,3,15,428.99,557.6,12.9074074074074,4,1.35333333333333,10,0
FastVolt_Afriquia_Mnar,19-Aug-2024,3,9,245.49,324.7,7.5162037037037,4,0.155555555555556,1.4,0
FastVolt_Afriquia_Mnar,20-Aug-2024,3,16,404.98,644.1,14.9097222222222,4,1.93125,15.9,0
FastVolt_Afriquia_Mnar,21-Aug-2024,3,20,650.13,755.9,17.4976851851852,4,3.965,17,0
FastVolt_Afriquia_Mnar,22-Aug-2024,3,18,477.79,647.7,14.9930555555556,4,0.861111111111111,8.4,0
FastVolt_Afriquia_Mnar,23-Aug-2024,3,21,697.31,828,19.1666666666667,4,4.73809523809524,16.8,0
FastVolt_Afriquia_Mnar,24-Aug-2024,3,14,484.45,522.2,12.087962962963,4,0.0714285714285714,1,0
FastVolt_Afriquia_Mnar,25-Aug-2024,3,15,470.46,695.6,16.1018518518519,4,0.173333333333333,1.6,0
FastVolt_Afriquia_Mnar,26-Aug-2024,3,20,763.37,748.4,17.3240740740741,4,4.14,17.6,0
FastVolt_Afriquia_Mnar,27-Aug-2024,3,16,573.5,724.6,16.7731481481481,4,2.4875,16.1,0
FastVolt_Afriquia_Mnar,28-Aug-2024,3,21,776.91,996.7,23.0717592592593,4,4.05238095238095,17.8,0
FastVolt_Afriquia_Mnar,29-Aug-2024,3,16,488.55,892.4,20.6574074074074,4,4.15,16.8,0
FastVolt_Afriquia_Mnar,30-Aug-2024,3,14,458.14,728.7,16.8680555555556,4,0.192857142857143,2.7,0
FastVolt_Afriquia_Mnar,31-Aug-2024,3,13,392.39,537.7,12.4467592592593,4,4.02307692307692,15.4,0
FastVolt_Afriquia_Mnar,01-Sep-2024,3,15,438.12,530.3,12.275462962963,4,2.20666666666667,10.5,0
FastVolt_Afriquia_Mnar,02-Sep-2024,3,19,534.74,648,15,4,1.85263157894737,16.6,0
FastVolt_Afriquia_Mnar,03-Sep-2024,3,21,598.18,832,19.2592592592593,4,3.70952380952381,14.4,0
FastVolt_Afriquia_Mnar,04-Sep-2024,3,20,478.56,765.3,17.7152777777778,4,4.58,17.7,0
FastVolt_Afriquia_Mnar,05-Sep-2024,3,23,718.83,1007.4,23.3194444444444,4,2.70434782608696,16.8,0
FastVolt_Afriquia_Mnar,06-Sep-2024,3,16,588.61,576.6,13.3472222222222,4,0.2,3.2,0
FastVolt_Afriquia_Mnar,07-Sep-2024,3,17,640.9,612.4,14.1759259259259,4,0.8,8.8,0
FastVolt_Afriquia_Mnar,08-Sep-2024,3,21,742.69,840.4,19.4537037037037,4,1.3047619047619,15.2,0
FastVolt_Afriquia_Mnar,09-Sep-2024,3,12,470.97,769.1,17.8032407407407,4,5.925,17.4,0
FastVolt_Afriquia_Mnar,10-Sep-2024,3,18,633.31,662.3,15.3310185185185,4,2.57222222222222,17,0
FastVolt_Afriquia_Mnar,11-Sep-2024,3,16,467.48,639.8,14.8101851851852,4,4.025,17.2,0
FastVolt_Afriquia_Mnar,12-Sep-2024,3,13,348.75,505.3,11.6967592592593,4,2.75384615384615,11.5,0
FastVolt_Afriquia_Mnar,13-Sep-2024,3,22,844.15,813.2,18.8240740740741,4,5.37272727272727,16.2,0
FastVolt_Afriquia_Mnar,14-Sep-2024,3,10,355.15,421.3,9.75231481481481,4,4.5,16.3,0
FastVolt_Afriquia_Mnar,15-Sep-2024,3,17,523.71,592.8,13.7222222222222,4,3.30588235294118,17.2,0
FastVolt_Afriquia_Mnar,16-Sep-2024,3,12,336.17,467.4,10.8194444444444,4,5.26666666666667,12.9,0
FastVolt_Afriquia_Mnar,17-Sep-2024,3,18,557.6,632.4,14.6388888888889,4,3.25,15.6,0
FastVolt_Afriquia_Mnar,18-Sep-2024,3,17,560.04,851.5,19.7106481481481,4,2.21764705882353,16.8,0
FastVolt_Afriquia_Mnar,19-Sep-2024,3,16,509.47,746.4,17.2777777777778,4,0.88125,7.3,0
FastVolt_Afriquia_Mnar,20-Sep-2024,3,11,501.54,412,9.53703703703704,4,0.481818181818182,5.3,0
FastVolt_Afriquia_Mnar,21-Sep-2024,3,17,483.67,706.6,16.3564814814815,4,2.62941176470588,16.4,0
FastVolt_Afriquia_Mnar,22-Sep-2024,3,13,454.99,460.7,10.6643518518519,4,2.08461538461538,14,0
FastVolt_Afriquia_Mnar,23-Sep-2024,3,10,368.34,352.9,8.16898148148148,3,0,0,0
FastVolt_Afriquia_Mnar,24-Sep-2024,3,16,575.42,557.4,12.9027777777778,3,0,0,0
FastVolt_Afriquia_Mnar,25-Sep-2024,3,21,517.97,1001.4,23.1805555555556,4,1.21428571428571,14,0
FastVolt_Afriquia_Mnar,26-Sep-2024,3,18,552.11,711.9,16.4791666666667,4,1.26666666666667,13.1,0
FastVolt_Afriquia_Mnar,27-Sep-2024,3,19,649.56,690.9,15.9930555555556,4,1.06315789473684,9.2,0
FastVolt_Afriquia_Mnar,28-Sep-2024,3,15,343.23,491.1,11.3680555555556,3,0,0,0
FastVolt_Afriquia_Mnar,29-Sep-2024,3,19,662.33,681,15.7638888888889,4,0.747368421052632,6.1,0
